id,city,type,squareMeters,rooms,floor,floorCount,buildYear,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,ownership,buildingMaterial,condition,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price
bb6279b452deec3763780b8bc9202acd,lodz,blockOfFlats,45.1,2.0,3.0,4.0,1960.0,51.7916,19.4003,3.91,13.0,0.175,2.332,0.353,0.057,0.518,0.399,0.322,condominium,concreteSlab,,no,yes,no,no,no,340000
337a254f4bc2a70e27f860b36c34482d,wroclaw,tenement,29.0,1.0,1.0,1.0,,51.1078852,17.0385376,0.69,76.0,0.123,0.06,0.333,0.221,0.096,0.32,0.179,condominium,brick,,no,no,,no,no,2200
5240110bb443a4d8c27b59836a6d319f,wroclaw,apartmentBuilding,45.1,2.0,2.0,7.0,2018.0,51.08494,17.05339,3.3,7.0,0.121,1.851,0.524,0.151,0.207,1.167,0.439,condominium,brick,,no,yes,yes,yes,no,635000
12b2382e7a590dc8ea09526c95e43485,bydgoszcz,blockOfFlats,56.0,4.0,3.0,4.0,1980.0,53.1121,17.9899,1.32,9.0,0.18,0.58,0.467,0.18,0.322,1.181,0.316,condominium,concreteSlab,,yes,yes,no,no,yes,419000
2e05948af61243cab94741b370ad53f1,gdansk,,61.62,3.0,4.0,4.0,2018.0,54.32911,18.55785,6.65,5.0,0.705,2.255,0.557,0.248,0.383,2.556,0.166,condominium,,,no,no,yes,no,no,729000
9a96ab8aad7a9cf2e8d40c95156dcf0d,warszawa,apartmentBuilding,137.0,4.0,1.0,4.0,2002.0,52.25608063,21.00522232,2.71,20.0,0.182,0.499,0.582,0.436,0.304,0.172,0.277,condominium,brick,,yes,yes,yes,no,no,10000
09fccaed1ead3ebaf655fcfbbc6011a4,warszawa,apartmentBuilding,87.5,3.0,1.0,8.0,2009.0,52.23078,20.9747,1.97,31.0,0.16,0.418,0.659,0.05,0.012,1.824,0.211,condominium,brick,,no,yes,yes,yes,no,2500000
7ae78317f1cc377f8cec97aa11326d5b,warszawa,apartmentBuilding,65.83,3.0,,,2020.0,52.194157,21.0346955,4.68,4.0,0.392,0.735,0.783,0.373,0.463,2.017,0.53,condominium,brick,premium,yes,no,yes,no,yes,1410000
89bdf0d2f88f95096101f2710411f230,krakow,blockOfFlats,48.0,2.0,3.0,8.0,2015.0,50.04257499,19.99533176,4.3,8.0,0.434,0.651,0.47,0.132,0.222,0.919,0.398,condominium,brick,,yes,no,yes,no,no,2450
acda13dac4637b1648e9ff03840f5ab4,wroclaw,apartmentBuilding,50.0,2.0,2.0,2.0,2016.0,51.0559854,17.0361596,6.1,1.0,0.632,0.84,1.095,0.483,0.882,3.2,0.707,condominium,brick,,yes,yes,yes,yes,yes,2700
d0f4e8061c1ccb879ba4113010b527cf,wroclaw,blockOfFlats,58.79,3.0,5.0,5.0,2016.0,51.0622632,16.9943417,5.93,5.0,0.211,0.989,1.219,0.23,0.484,2.82,0.426,condominium,,,yes,yes,yes,no,no,3500
b1a8995e64c9233bf42b1a5f564f391b,krakow,tenement,49.0,2.0,2.0,3.0,1911.0,50.0666,19.9496,1.49,44.0,0.267,0.161,0.293,0.873,0.07,0.85,0.193,condominium,brick,,no,no,no,no,yes,779000
2e3e227bf424c14ccb8bf1b7e34bbb0d,wroclaw,blockOfFlats,55.52,2.0,1.0,6.0,2008.0,51.1014705,17.0014367,2.23,10.0,0.403,1.339,0.55,0.174,0.517,1.051,0.389,condominium,,,yes,yes,yes,no,yes,620000
5e81ee1a5eac683f3bb00aaa5af14061,warszawa,,38.0,2.0,4.0,10.0,1966.0,52.2296756,21.0122287,0.63,113.0,0.243,0.131,0.26,0.274,0.059,0.229,0.142,cooperative,concreteSlab,low,no,no,yes,no,yes,719000
071fbf90511022fd5532dbe1423a3a7e,warszawa,,58.5,2.0,3.0,4.0,,52.15759,21.07819,9.69,19.0,0.623,1.556,0.633,0.379,0.004,1.897,0.313,condominium,,,no,yes,no,no,no,899000
a5b8067b3749a6428ef50ee0d2364600,warszawa,,46.0,2.0,2.0,4.0,,52.3289879,21.0076793,10.82,0.0,0.548,2.659,0.702,0.914,1.398,4.086,1.465,condominium,,,no,no,,no,no,3000
5d1507e0b4e0722bdde1837da0b214af,katowice,apartmentBuilding,76.0,3.0,2.0,2.0,,50.22368,18.94208,6.79,0.0,0.537,0.914,1.283,1.03,0.76,,0.892,condominium,brick,,yes,yes,yes,no,no,900000
8a0afd6c8a1193374752833c55d67e4a,poznan,blockOfFlats,53.0,3.0,,4.0,1980.0,52.4457045007193,16.9439080261933,4.24,8.0,0.603,0.791,0.445,0.063,0.271,3.584,0.242,cooperative,,low,yes,yes,no,no,yes,510000
8d080d34b75d1086471c97bbc7d27158,wroclaw,,75.0,3.0,6.0,7.0,2009.0,51.09360431,16.9896698,3.39,12.0,0.163,1.883,0.554,0.057,0.313,1.71,0.169,condominium,,,no,yes,yes,no,no,4250
969b2b783d325fc8c590aae2c25e9790,warszawa,apartmentBuilding,108.0,5.0,7.0,7.0,2001.0,52.19382,21.00738,4.22,31.0,0.089,0.691,0.451,0.085,0.271,0.328,0.176,condominium,brick,,no,yes,yes,yes,no,7000
90b7d6e56a8229a06f4ce8b94ad7f69a,lublin,apartmentBuilding,61.74,3.0,4.0,9.0,2018.0,51.23526905,22.58489772,1.82,16.0,0.214,0.408,0.511,0.177,0.143,0.542,0.404,condominium,brick,premium,yes,yes,yes,no,no,649000
f26ec03530540d0d389005ce5a02c5eb,warszawa,blockOfFlats,103.0,3.0,,5.0,1931.0,52.2297,21.0122,0.63,113.0,0.242,0.13,0.261,0.276,0.061,0.228,0.141,cooperative,brick,low,no,no,yes,no,yes,2300000
efb9d2c9adb705a869b0fa234d1d834a,gdynia,blockOfFlats,37.47,2.0,7.0,10.0,1975.0,54.542222,18.465556,5.32,0.0,1.387,2.588,1.317,1.206,1.749,2.018,1.592,condominium,concreteSlab,,no,yes,yes,no,yes,399000
08767f479fca953d545bac70f861abdc,krakow,blockOfFlats,41.0,2.0,1.0,4.0,2023.0,50.0453845,19.9921031,3.99,2.0,0.047,0.676,0.575,0.44,0.607,1.299,0.745,condominium,,,yes,yes,yes,no,no,690000
e427b6a4aed337a48a709a696ad6f0a6,poznan,blockOfFlats,101.0,4.0,3.0,4.0,1998.0,52.3900324,16.9162266,2.38,20.0,0.102,0.28,0.2,0.072,0.241,0.491,0.121,condominium,brick,,no,yes,no,no,no,772900
c7669322565bf0e26bd4d9b9a1491fa2,wroclaw,apartmentBuilding,99.14,3.0,2.0,2.0,2010.0,51.1565739,17.0375206,5.13,2.0,1.31,1.09,0.899,0.102,0.715,2.983,0.549,condominium,brick,,yes,no,yes,no,no,925000
2bdef3cc013cd2f38d4424bb53ff2a02,wroclaw,tenement,84.0,4.0,3.0,3.0,1930.0,51.11709,17.0493,1.54,29.0,0.218,0.294,0.014,0.299,0.022,0.681,0.205,condominium,brick,,no,no,no,no,yes,849000
48487b464d45fcfc5378658aa93b637c,krakow,blockOfFlats,47.76,2.0,1.0,3.0,2012.0,50.0022443,19.9040353,6.39,9.0,0.73,0.565,0.624,0.312,0.098,3.888,0.405,condominium,brick,premium,yes,yes,yes,no,no,678000
72ef27017ac80c0d081e6d2ca9903d1a,krakow,apartmentBuilding,65.0,2.0,4.0,5.0,2008.0,50.0442486,19.946697,1.36,54.0,0.187,0.464,0.298,0.418,0.04,0.712,0.056,condominium,brick,,yes,no,yes,no,no,6000
0a2a586d6d6f67c42636a7dbfc905001,wroclaw,tenement,83.5,5.0,1.0,4.0,1900.0,51.1162931,17.0553906,1.89,28.0,0.128,0.148,0.421,0.238,0.202,0.825,0.182,condominium,brick,,yes,no,no,no,yes,1350000
47336b4e176df5be80b745cbec958db5,lodz,blockOfFlats,42.95,2.0,1.0,10.0,,51.774,19.4307,1.85,11.0,0.476,0.975,0.505,0.453,0.271,1.555,0.258,condominium,,,no,yes,yes,yes,no,516303
2355825f70fa1b883a63c75dc6d6db20,warszawa,apartmentBuilding,86.8,3.0,5.0,6.0,2002.0,52.194799,20.9000665,8.16,20.0,0.168,2.678,0.358,0.198,0.143,4.63,0.15,condominium,brick,premium,yes,no,yes,no,no,1210000
1e741a770551fe02bc614f51d6cccd3b,warszawa,apartmentBuilding,37.21,2.0,3.0,4.0,2020.0,52.206,21.0653,5.09,13.0,0.854,1.45,0.852,0.386,0.106,2.581,0.396,condominium,brick,,yes,yes,yes,yes,no,850000
9e852a128815aea70b9aff39ea500ace,lodz,,92.0,4.0,,1.0,1966.0,51.77315,19.49525,2.94,5.0,0.109,1.31,1.258,0.672,0.578,0.269,0.701,condominium,,,no,yes,no,no,yes,749000
a482d337cb5cd847f5e4438f835eb225,szczecin,blockOfFlats,35.0,2.0,2.0,4.0,2018.0,53.4014513,14.5071442,4.32,1.0,1.083,1.672,0.721,0.921,0.388,2.609,0.538,condominium,brick,premium,no,yes,no,no,no,529000
ca2225b4fa5abb862164340bdbc43bcc,warszawa,apartmentBuilding,93.0,3.0,8.0,17.0,2000.0,52.1818989,21.0263822,5.75,20.0,0.25,0.07,0.411,0.473,0.194,1.945,0.073,condominium,brick,premium,no,yes,yes,no,yes,5500
11391ec20aa15848a3d2963736cb4026,warszawa,blockOfFlats,63.6,3.0,10.0,10.0,1985.0,52.1396107,21.0540817,10.8,28.0,0.372,0.299,0.172,0.288,0.11,1.125,0.065,cooperative,concreteSlab,,no,no,yes,no,no,850000
7dcec4a622375002ff825435cadf71d1,warszawa,blockOfFlats,29.0,1.0,6.0,7.0,1958.0,52.23635,21.02125,1.31,85.0,0.093,0.194,0.546,0.305,0.066,0.425,0.194,condominium,,,no,yes,yes,yes,no,879999
e0c33b5d2faf60f797db96f5e64a3f77,czestochowa,,46.3,2.0,4.0,4.0,,50.81967,19.11475,1.3,11.0,0.123,1.296,0.454,0.366,0.36,1.411,0.038,condominium,,,no,no,no,no,yes,268000
49002ebf12ad458877a28bb517da40e0,warszawa,blockOfFlats,40.24,2.0,2.0,4.0,2017.0,52.1534188,21.08193044,10.21,7.0,0.788,1.828,1.13,0.181,0.142,1.765,0.055,condominium,,premium,yes,no,yes,no,no,3500
8c1db5cab2ae74e4813e9400ecbe83f8,wroclaw,blockOfFlats,36.64,2.0,2.0,4.0,2005.0,51.129222,16.961989,5.16,8.0,0.74,1.587,0.244,0.508,0.278,1.441,0.164,condominium,,,no,yes,yes,no,yes,2400
8797b444ab141cc324f2891a52a8cee7,warszawa,apartmentBuilding,127.0,4.0,7.0,8.0,1998.0,52.2353088,20.9901209,1.0,87.0,0.12,0.283,0.395,0.286,0.041,0.787,0.042,condominium,brick,,no,yes,yes,no,no,8000
e5c46ba4983f2e3a6cf1b32972e9113c,warszawa,apartmentBuilding,57.1,2.0,2.0,4.0,2010.0,52.2425289,21.0878788,5.87,39.0,0.281,0.53,0.304,0.056,0.087,0.473,0.175,condominium,brick,premium,yes,yes,yes,no,yes,2990
01c90939d6322a4fad547d84b3d9a0cf,wroclaw,apartmentBuilding,63.0,2.0,,2.0,2018.0,51.0567,17.0338,6.01,1.0,0.479,0.663,0.993,0.502,0.714,3.078,0.534,condominium,brick,,yes,yes,yes,no,yes,755000
ba990c00ce0c9c35797be52a7a69660b,warszawa,,50.0,2.0,2.0,3.0,2021.0,52.20668,21.06764,5.18,13.0,0.697,1.625,1.003,0.325,0.124,2.498,0.461,condominium,,,no,yes,no,no,no,3000
e9cc97c0250028d874a2fb1a34194cae,poznan,tenement,73.0,3.0,3.0,4.0,1903.0,52.404581,16.948905,0.98,1.0,0.677,0.665,0.792,0.636,0.305,0.524,0.608,condominium,brick,,yes,no,no,no,yes,750000
41a873d002b5dec8dcca75aae9f7ce50,gdansk,blockOfFlats,64.26,3.0,,3.0,2005.0,54.3292,18.6086,3.72,5.0,0.65,1.24,0.819,0.374,0.776,3.454,0.136,condominium,brick,premium,no,yes,no,no,yes,745000
3e6b157c639ee0190e65dfcdc9f162bd,warszawa,tenement,118.5,4.0,1.0,5.0,1932.0,52.2382,21.0288,1.86,44.0,0.228,0.249,0.054,0.255,0.051,0.695,0.073,cooperative,brick,,yes,yes,yes,no,yes,2100000
b8f9a77e71b98f191760ebdd1684f911,warszawa,apartmentBuilding,81.0,3.0,6.0,7.0,,52.2001,21.0321,4.02,18.0,0.226,0.345,0.19,0.159,0.234,1.43,0.073,condominium,brick,,no,no,yes,no,no,6500
1c2175462358239caa95b67a58808e20,szczecin,,69.04,3.0,1.0,1.0,1928.0,53.4685078,14.5452778,5.12,9.0,0.458,1.742,0.284,0.194,0.088,2.29,0.225,condominium,brick,,yes,no,no,no,no,699000
cf70f59a63ae8d4970889fee2f33ec9d,poznan,apartmentBuilding,68.0,2.0,,1.0,2016.0,52.466053619885,16.93893326093,6.47,3.0,0.614,1.519,1.428,0.48,0.013,,0.158,condominium,brick,premium,yes,no,no,yes,yes,2500
e42bad0f92b1b79ee08687a405404ad3,lublin,blockOfFlats,33.32,2.0,,3.0,2005.0,51.22201319,22.50543952,5.19,13.0,0.597,2.335,0.338,0.079,0.277,2.066,0.284,condominium,,,no,yes,no,yes,no,1700
e387d6aef0efb957022cff5f6a95b61b,krakow,blockOfFlats,123.0,6.0,4.0,4.0,2021.0,50.0641193,19.9394227,0.98,183.0,0.075,0.385,0.438,0.4,0.008,0.09,0.23,condominium,brick,,no,yes,no,no,no,2600000
936f9f925af0ab396a298822b2f12fd3,warszawa,blockOfFlats,34.0,2.0,1.0,7.0,,52.2311287,21.003475,0.07,57.0,0.211,0.2,0.267,0.292,0.057,0.448,0.096,condominium,,,yes,no,yes,no,no,5400
2964926e01d080c7f9069d56c5569b04,katowice,tenement,61.43,2.0,1.0,2.0,1920.0,50.2444271,19.0247138,1.7,2.0,0.596,0.283,0.642,0.746,0.04,0.82,0.671,condominium,brick,low,yes,no,no,no,yes,423300
f355c10b1f8fe1140908d8547f0bc326,warszawa,blockOfFlats,63.59,3.0,3.0,3.0,2021.0,52.2337164,20.89536834,7.37,19.0,0.468,0.84,0.347,0.155,0.171,3.344,0.253,condominium,brick,premium,yes,yes,yes,no,no,1400000
595721e5153d290987401d05d4bcd319,katowice,,58.0,2.0,,,,50.228043,18.9897542,4.08,5.0,0.055,0.171,1.111,0.345,0.36,2.991,0.619,condominium,,,no,no,no,no,yes,389000
5c0d40fb10fc7cdec57529d0baaad870,gdansk,blockOfFlats,65.8,3.0,2.0,3.0,2008.0,54.354099,18.491961,10.54,1.0,0.737,1.42,1.349,1.156,0.207,,1.37,condominium,brick,,no,yes,no,no,yes,634000
08fb7e4b087ba99d1b51303786f8682a,gdynia,apartmentBuilding,76.08,4.0,5.0,5.0,2011.0,54.47828,18.54869,4.79,14.0,0.168,1.136,0.322,0.073,0.24,3.457,0.428,condominium,brick,,no,yes,yes,yes,no,7000
18baa9ea41208a748832d4d22be08f06,warszawa,blockOfFlats,37.0,2.0,,3.0,1953.0,52.20792226,20.96976757,3.51,22.0,0.086,0.54,0.333,0.199,0.161,0.794,0.203,condominium,brick,premium,no,no,no,no,no,3200
71769555fa5c4b094008f72177c8cec6,warszawa,blockOfFlats,50.4,2.0,4.0,4.0,2008.0,52.32442,20.93802,11.23,18.0,0.026,0.617,0.265,0.024,0.013,1.554,0.059,condominium,,,yes,yes,yes,no,no,670000
725b8dd8059063efbd40b42f1d83f6f1,wroclaw,apartmentBuilding,36.56,2.0,5.0,11.0,2016.0,51.0972503,17.0216121,1.6,31.0,0.064,0.969,0.245,0.149,0.217,0.592,0.215,condominium,brick,,no,yes,yes,no,no,658000
a4ad3ede3c016bc291ad9778005022fc,wroclaw,blockOfFlats,39.0,2.0,3.0,3.0,2020.0,51.07149,16.97986,5.58,0.0,0.728,1.503,1.012,0.687,0.699,2.647,0.846,condominium,,,no,yes,no,no,no,599000
86b1640a74df0a39ce3bf3f998574cad,radom,,57.38,3.0,,4.0,2023.0,51.4027236,21.1471333,0.33,48.0,0.046,0.336,0.074,0.569,0.118,0.271,0.235,condominium,,,yes,no,yes,no,no,493500
ffcccfa5b376e0a0a770e38674668cfc,warszawa,blockOfFlats,57.11,2.0,2.0,7.0,2005.0,52.2679,20.9465,5.59,16.0,0.514,1.058,0.342,0.182,0.082,0.74,0.034,condominium,,,no,yes,yes,yes,no,899000
79f7083b3f15a6976e327eb3d57af5d6,warszawa,blockOfFlats,61.3,3.0,4.0,5.0,2018.0,52.28172,21.05001,6.4,9.0,0.057,0.291,0.89,0.594,0.112,1.021,0.251,condominium,,,yes,yes,yes,no,no,1065000
a16b7d515d66b121e682df96658273b5,wroclaw,blockOfFlats,67.41,3.0,,10.0,1985.0,51.0839836,17.0104744,3.26,20.0,0.242,1.21,0.467,0.16,0.177,0.17,0.107,cooperative,concreteSlab,,no,no,yes,no,no,741000
1512ca4aa63bc95b683b31e2f625546e,gdansk,,46.0,2.0,3.0,5.0,2022.0,54.35863,18.65324,1.03,24.0,0.094,0.175,0.458,0.118,0.198,0.319,0.083,condominium,,,no,no,yes,no,no,2950
477ad3a88d7bdfd0d18fa43c6efb2d9e,warszawa,,44.3,2.0,2.0,8.0,2023.0,52.23042,20.96533,2.61,25.0,0.367,0.324,0.385,0.275,0.048,1.423,0.302,condominium,,,no,no,yes,no,no,4100
109aee50231e5fd5278a673ce1b9f58a,wroclaw,apartmentBuilding,50.3,3.0,,4.0,2017.0,51.0618,16.9902,6.1,7.0,0.367,1.234,1.037,0.4,0.431,2.993,0.486,condominium,brick,premium,no,yes,yes,no,no,765000
814c26813adb12e94064be65a3b19c7a,warszawa,blockOfFlats,47.0,3.0,9.0,10.0,1964.0,52.19284,21.00733,4.33,27.0,0.103,0.641,0.467,0.145,0.243,0.28,0.227,condominium,,,no,no,yes,no,yes,698000
d467f966d83f44abd48956b01d5f1a4c,warszawa,apartmentBuilding,37.0,2.0,4.0,5.0,2018.0,52.1974092,20.9527358,5.15,9.0,0.561,1.297,0.567,0.15,0.041,2.158,0.533,condominium,brick,premium,yes,yes,yes,no,no,3000
d3a2d33155def40dba005885e1895fe4,wroclaw,blockOfFlats,53.17,3.0,2.0,4.0,2018.0,51.07337711,16.98911834,5.03,7.0,0.086,1.146,1.011,0.119,0.232,2.012,0.21,condominium,,premium,yes,yes,yes,no,no,739000
8558f050d4b6d58df5ba3d91a8bcb3c2,krakow,apartmentBuilding,26.52,1.0,1.0,7.0,2024.0,50.0465207,19.9747905,2.77,6.0,0.993,0.859,0.209,0.618,0.327,1.729,0.318,condominium,brick,,yes,no,yes,no,no,499000
26de86e6932e1498f7024e0e71a5634c,gdansk,,60.47,3.0,,4.0,2023.0,54.33132,18.55089,7.0,3.0,1.218,2.653,0.947,0.235,0.876,2.956,0.404,condominium,,,no,no,,no,no,602500
528985d8895515571fa1cb9f5a396e46,warszawa,blockOfFlats,58.3,2.0,,10.0,1980.0,52.22081,20.89981,7.17,12.0,0.31,0.222,0.302,0.228,0.344,3.13,0.341,condominium,,low,no,yes,yes,no,yes,705000
efd32094eafe248bf3238b4b8183d446,warszawa,,34.29,2.0,5.0,6.0,1953.0,52.23933,20.99469,1.04,69.0,0.057,0.21,0.386,0.282,0.012,0.284,0.145,condominium,,,no,no,no,no,no,2900
916acb1df22a9be6c03e65993d61045d,gdansk,blockOfFlats,48.0,3.0,1.0,10.0,,54.3960042827237,18.6118345907949,5.87,8.0,0.185,1.172,0.39,0.282,0.273,1.932,0.347,condominium,,,no,yes,no,no,yes,765000
2e1f6bbc43664575f5899a9b0d066e7b,szczecin,,35.0,1.0,5.0,5.0,1985.0,53.4587072,14.5522164,3.97,3.0,0.98,0.923,0.699,0.301,0.501,1.792,0.37,cooperative,brick,,no,yes,no,no,no,315000
c33d05b5aaa340b817ad7828d22825a5,bydgoszcz,blockOfFlats,75.0,4.0,1.0,3.0,2000.0,53.11645,18.006,0.71,12.0,0.195,0.468,0.591,0.117,0.223,0.421,0.318,condominium,brick,,no,yes,no,yes,no,599000
d8836c38cd599e95529a9018112ae8ed,warszawa,apartmentBuilding,50.13,3.0,5.0,5.0,2023.0,52.2669,21.1208,8.89,1.0,1.144,2.331,1.389,1.348,0.229,3.029,1.263,condominium,brick,,yes,yes,yes,yes,no,501300
d30515b09d410273833d67e15eb331f1,krakow,blockOfFlats,36.25,2.0,2.0,8.0,2001.0,50.0365018,20.0155176,5.89,0.0,1.283,2.084,1.481,1.218,0.647,0.738,1.209,condominium,,,no,yes,yes,no,no,635000
b1cbe41242a59ff51fd0cad8d1017b0d,poznan,tenement,98.9,5.0,1.0,3.0,1920.0,52.39986,16.90516,2.25,16.0,0.314,0.68,0.091,0.86,0.111,0.951,0.028,condominium,brick,,no,yes,no,no,yes,849000
8213557189812cb67a6836590445f34d,katowice,,38.0,2.0,,,,50.25647412,19.01321181,0.56,42.0,0.254,0.426,0.252,0.471,0.18,0.321,0.319,condominium,,,yes,no,,no,no,2499
6300158b09e934d929f2a9f58a8ea841,warszawa,,36.15,2.0,3.0,10.0,1968.0,52.22711,21.02199,1.36,70.0,0.166,0.574,0.236,0.274,0.023,0.644,0.072,condominium,,,no,yes,no,no,yes,990000
0a455b68272307a0808c1de65ac9d40e,warszawa,,38.0,2.0,,4.0,1970.0,52.19356655,20.96982688,4.82,8.0,0.283,0.832,0.133,0.163,0.481,2.258,0.675,condominium,concreteSlab,low,no,no,,no,no,570000
8b7b372d79272435d8236016b16be692,lodz,blockOfFlats,54.73,3.0,1.0,4.0,1966.0,51.78240453,19.45688367,0.18,17.0,0.056,0.795,0.807,0.14,0.157,0.061,0.077,condominium,brick,low,no,no,no,no,yes,330000
ee529ca439da37e6da3e7daeadf85c45,lodz,blockOfFlats,94.45,5.0,4.0,5.0,1992.0,51.7199,19.482,7.1,22.0,0.531,0.266,0.288,0.235,0.224,1.461,0.226,condominium,brick,,no,yes,no,no,no,629000
d007d0e7a23c98049ed4a1ead84a2ed4,czestochowa,,45.8,3.0,,2.0,,50.8165146,19.125458,0.53,10.0,0.049,1.443,0.312,0.65,0.47,1.783,0.283,condominium,,,no,no,no,no,no,228000
c26796554585aaa084f00bd8a9f00690,poznan,,43.0,2.0,,,1964.0,52.4165472,16.8847937,3.58,18.0,0.296,0.468,0.219,0.158,0.007,1.792,0.192,condominium,,,no,no,,no,no,497000
48e79c28cb0a8cc9420b776a4453b34f,warszawa,apartmentBuilding,25.18,1.0,6.0,8.0,2023.0,52.16441,20.99327,7.52,12.0,0.931,0.18,0.674,0.259,0.127,3.167,0.123,condominium,brick,,yes,yes,yes,no,no,2500
cd2445f6cb4ff1608eecac5b42afd088,rzeszow,blockOfFlats,36.62,2.0,,7.0,2022.0,50.0146,22.0485,3.99,0.0,1.152,2.071,1.35,0.539,1.926,3.069,1.372,condominium,brick,,no,yes,yes,no,no,330000
c68cfadfd6aa869bf3e00ca06a7a2687,katowice,blockOfFlats,40.0,2.0,,10.0,2019.0,50.2004,18.9835,7.04,0.0,2.738,2.936,3.493,2.783,2.799,,2.889,condominium,,,no,yes,yes,yes,no,2800
4d3e82300783a3b4caa0400cbffbe547,katowice,blockOfFlats,53.0,3.0,9.0,10.0,,50.2451791,18.99629693,2.29,11.0,0.067,0.427,0.102,0.397,0.179,1.041,0.419,cooperative,concreteSlab,low,no,yes,yes,no,yes,350000
ad3e4ce59bef61f29e3b604d42727752,rzeszow,blockOfFlats,39.27,2.0,,10.0,1983.0,50.01766687,22.0069883,2.21,14.0,0.303,1.356,0.472,0.038,0.03,0.807,0.212,condominium,concreteSlab,premium,no,no,yes,no,no,395000
cc27f7e073a307d33452bba8d98e1dec,radom,,76.0,5.0,,4.0,1980.0,51.3848947,21.15092841,2.09,10.0,0.274,0.512,0.467,0.102,0.57,0.99,0.255,cooperative,concreteSlab,,no,yes,no,no,yes,449000
89ce4221d3804d45408b4665cf763d71,krakow,,42.0,2.0,4.0,10.0,,50.0930669,20.0221691,7.3,14.0,0.259,0.153,0.043,0.211,0.359,1.387,0.026,condominium,,,no,no,yes,no,no,2200
3a3a54e23b93d67c3175c49fa1133c33,gdansk,,25.94,1.0,1.0,4.0,1973.0,54.3702067,18.7124835,4.42,0.0,0.961,4.218,1.139,0.881,1.166,3.496,1.008,condominium,,,no,no,no,no,yes,360000
cf7634aad2bc8467dcae65191584a31e,warszawa,blockOfFlats,112.0,4.0,3.0,5.0,1999.0,52.24027,21.00008,0.98,56.0,0.149,0.346,0.392,0.092,0.246,0.424,0.218,condominium,,,yes,yes,yes,no,no,7500
696c97acf2f9aa8d8ecc93a4874be689,krakow,apartmentBuilding,38.0,2.0,10.0,10.0,2023.0,50.06669,19.9731,2.78,10.0,0.585,0.662,0.39,0.508,0.129,0.832,0.509,condominium,brick,,yes,yes,yes,no,no,3100
7449d0fcad7255959d971b65a312cc21,poznan,blockOfFlats,47.6,3.0,3.0,4.0,1970.0,52.43225,16.93729,2.71,19.0,0.271,0.478,0.336,0.124,0.166,2.131,0.242,condominium,concreteSlab,,no,yes,no,no,yes,479000
febc03a429e092f41e0fdd1af0b22384,krakow,tenement,40.0,2.0,,2.0,,50.0694,19.91849,2.12,32.0,0.087,0.422,0.292,0.181,0.16,0.393,0.207,condominium,brick,,no,no,no,no,no,419000
af01723a9b3f3212e2d37853f77aa14c,radom,blockOfFlats,45.94,2.0,3.0,4.0,1969.0,51.3900358,21.1292428,1.7,14.0,0.339,0.359,0.149,0.194,0.124,0.602,0.225,condominium,concreteSlab,low,no,yes,no,no,yes,245000
3e696e0f71bb1d18984df0e459ec0dfe,krakow,tenement,33.7,2.0,3.0,3.0,1888.0,50.045788,19.9524029,1.45,42.0,0.167,0.747,0.172,0.557,0.076,1.003,0.215,condominium,brick,low,no,no,no,no,no,599000
fb2d79820bb636fd1ac88605fc05eb76,warszawa,blockOfFlats,28.0,1.0,3.0,7.0,1975.0,52.17175,21.00753,6.67,13.0,0.267,0.598,0.215,0.26,0.283,2.294,0.052,condominium,,,no,yes,yes,no,no,545000
c09bf78c5310e163f4dda50d30942008,warszawa,blockOfFlats,50.3,2.0,9.0,12.0,2007.0,52.1552518,21.0347837,8.76,29.0,0.216,0.281,0.09,0.19,0.155,1.168,0.044,condominium,,,yes,yes,yes,no,no,980850
7402aa7c268302848bb8ddcf019340a9,warszawa,apartmentBuilding,84.0,3.0,4.0,8.0,2013.0,52.2324301,20.9859197,1.2,65.0,0.137,0.088,0.336,0.039,0.055,1.2,0.078,condominium,brick,premium,yes,yes,yes,yes,no,10000
33de492fa8c06db558ed1071f588c14c,warszawa,tenement,31.0,1.0,1.0,3.0,1932.0,52.2429854,21.0757909,5.08,42.0,0.241,1.008,0.405,0.223,0.275,0.254,0.17,condominium,brick,,no,yes,no,no,yes,549000
276ed1db35385045078aef55ccfab610,poznan,tenement,51.0,2.0,2.0,2.0,,52.411504226406,16.8982681528394,2.56,42.0,0.249,0.268,0.393,0.435,0.042,1.217,0.187,condominium,brick,,no,no,no,no,yes,529000
2f745ef0fbbc8eefa529d5c1aad41e41,krakow,apartmentBuilding,43.4,2.0,3.0,4.0,2016.0,50.04616,19.95566,1.59,31.0,0.387,0.571,0.385,0.624,0.009,0.997,0.204,condominium,brick,,no,yes,yes,no,no,695000
9e14243f38476023d31adecf9c70d63d,gdansk,,53.0,3.0,1.0,3.0,1950.0,54.3249,18.6345,3.01,9.0,0.367,2.332,0.348,0.169,0.786,3.556,0.294,condominium,,,no,no,no,no,no,2400
09419dac23ece80c62b77b2f69c2a831,poznan,apartmentBuilding,59.66,4.0,4.0,5.0,2024.0,52.4467,16.9547,4.51,5.0,0.512,0.175,0.099,0.138,0.483,3.729,0.322,condominium,brick,,no,yes,yes,no,no,808393
